inbound_tweet_id,brand_tweet_id,customer_message_raw,customer_message,brand_reply_raw,brand_reply,created_at,matched_intent
2581,2582,"@AmazonHelp I've been in the prime queue, kindle queue, the echo queue, and now on hold again.","I've been in the prime queue, kindle queue, the echo queue, and now on hold again.",@116322 We'd like to look deeper into this issue. Please provide us with more information here: https://t.co/wpDDiHUP4k. ^LH,@116322 We'd like to look deeper into this issue. Please provide us with more information here: ^LH,Wed Nov 01 21:42:28 +0000 2017,subscription_and_prime
2584,2583,@AmazonHelp Well ok but @116324 said it’s been dlvd so I can’t see how they will bother to deliver it now! I think they have washed their hands of it,Well ok but said it’s been dlvd so I can’t see how they will bother to deliver it now! I think they have washed their hands of it,@116323 We're definitely here to help! Please reach out to us by phone here: https://t.co/JzP7hlA23B ^SE,@116323 We're definitely here to help! Please reach out to us by phone here: ^SE,Tue Oct 31 22:48:00 +0000 2017,
2586,2585,@116324 not dlvd after 1 wk. U lied 2 @AmazonHelp saying left in safe place on Fri. Yesterday u said wld be dlvd 24-48hrs. Sort this now!,not dlvd after 1 wk. U lied 2 saying left in safe place on Fri. Yesterday u said wld be dlvd 24-48hrs. Sort this now!,@116323 I'm sorry your order hasn't arrived yet! Please let us know if you haven't received it within 48 hours. ^EB,@116323 I'm sorry your order hasn't arrived yet! Please let us know if you haven't received it within 48 hours. ^EB,Tue Oct 31 20:48:00 +0000 2017,
2591,2587,@AmazonHelp No on the card. It works only half the time. Yes on USPS. They say my delivery person won’t deliver anything over 30 lbs. just sends it back,No on the card. It works only half the time. Yes on USPS. They say my delivery person won’t deliver anything over 30 lbs. just sends it back,"@116325 We'd like another chance to look into this. Please reach out by phone or chat: https://t.co/hApLpMlfHN

Please keep us updated. ^FJ",@116325 We'd like another chance to look into this. Please reach out by phone or chat: Please keep us updated. ^FJ,Tue Oct 31 22:45:00 +0000 2017,delivery_status
2594,2592,@AmazonHelp Want to speak to someone at corp to address these issues.,Want to speak to someone at corp to address these issues.,@116325 Have you tried deleting the card from the account and re-adding it? Have you reached out to USPS about these deliveries? ^AF https://t.co/1XyLaGkcaN,@116325 Have you tried deleting the card from the account and re-adding it? Have you reached out to USPS about these deliveries? ^AF,Tue Oct 31 20:35:32 +0000 2017,
2598,2595,@AmazonHelp Multiple calls to call amazon call center with zero resolution and never a promised call back.,Multiple calls to call amazon call center with zero resolution and never a promised call back.,@116325 Can you tell us what insight / advice was provided with when you spoke with us last? We'd like to help if we can. ^BG,@116325 Can you tell us what insight / advice was provided with when you spoke with us last? We'd like to help if we can. ^BG,Tue Oct 31 20:04:28 +0000 2017,
2602,2599,Rapidly losing faith in @115821 and their #esl CS ability to solve problems. No resolutions or follow ups.,Rapidly losing faith in and their #esl CS ability to solve problems. No resolutions or follow ups.,"@116325 Sorry for the poor experience. Without giving any account information, could you tell us what's going on? We'd love top help! ^MH","@116325 Sorry for the poor experience. Without giving any account information, could you tell us what's going on? We'd love top help! ^MH",Tue Oct 31 19:23:37 +0000 2017,
3655,3654,"just noticed I paid £4.95 delivery on Amazon simply because I did not select the FREE delivery option, after I spent enough to qualify... what a RIP OFF, why is it not free automatically when qualifying @115830","just noticed I paid £4.95 delivery on Amazon simply because I did not select the FREE delivery option, after I spent enough to qualify... what a RIP OFF, why is it not free automatically when qualifying","@116586 Hi, you can edit your order at any time before it enters the dispatch process. To do this please check out our help page: https://t.co/wRa3FyXyBb ^KI","@116586 Hi, you can edit your order at any time before it enters the dispatch process. To do this please check out our help page: ^KI",Wed Nov 22 10:13:29 +0000 2017,delivery_status
3724,3722,@AmazonHelp There was only one costing a lot more than £20 and  FBA -stating eligibility !,There was only one costing a lot more than £20 and FBA -stating eligibility !,"@116610 We'd like to take a look into this with you. When you have a moment, please reach out to us here: https://t.co/qy3J24VGxb ^AC","@116610 We'd like to take a look into this with you. When you have a moment, please reach out to us here: ^AC",Tue Oct 31 23:11:29 +0000 2017,
3726,3725,@115830 Why do you say that an article is eligible for free delivery then offer nothing but standard option at £4.75?,Why do you say that an article is eligible for free delivery then offer nothing but standard option at £4.75?,@116610 Is everything in your basket eligible? You can find more info here: https://t.co/d1x19RiAXm Let us know if this helps! ^EB,@116610 Is everything in your basket eligible? You can find more info here: Let us know if this helps! ^EB,Tue Oct 31 23:02:00 +0000 2017,delivery_status
3729,3727,@AmazonHelp i reset my password 3 times and it still says incorrect you gotta be shitting me,i reset my password 3 times and it still says incorrect you gotta be shitting me,@116611 I'm sorry for the trouble! Have you tried the steps outlined here? https://t.co/POJ37mWiEk ^LA,@116611 I'm sorry for the trouble! Have you tried the steps outlined here? ^LA,Tue Oct 31 23:11:29 +0000 2017,
3728,3730,@AmazonHelp All of them,All of them,@116611 Hmm.... Let's take a closer look into what's going on here: https://t.co/jzvkhdlrK5 ^ML,@116611 Hmm.... Let's take a closer look into what's going on here: ^ML,Tue Oct 31 23:15:34 +0000 2017,
3733,3731,"@AmazonHelp um, my account was locked as soon as I tried to login on desktop. I still haven’t received an email on how to get it unlocked...","um, my account was locked as soon as I tried to login on desktop. I still haven’t received an email on how to get it unlocked...",@116612 I'm sorry your account is locked! Please reach out directly to us here: https://t.co/jzvkhdlrK5 so we can take a closer look. ^TN,@116612 I'm sorry your account is locked! Please reach out directly to us here: so we can take a closer look. ^TN,Tue Oct 31 23:07:02 +0000 2017,
3732,3734,@AmazonHelp I can’t log in because it’s locked.,I can’t log in because it’s locked.,"@116612 The link ^TN provided will allow you to contact us without signing in! Select ""skip log in"" and you'll be in touch in no time! ^VB","@116612 The link ^TN provided will allow you to contact us without signing in! Select ""skip log in"" and you'll be in touch in no time! ^VB",Tue Oct 31 23:36:32 +0000 2017,
3736,3738,@AmazonHelp Kann ich dann wenigstens mein Amazon-Konto aufladen um zu bezahlen. Ich habe keine Kreditkarte und möchte auch keine,Kann ich dann wenigstens mein Amazon-Konto aufladen um zu bezahlen. Ich habe keine Kreditkarte und möchte auch keine,"@116613 Du hast die Möglichkeit, Amazon.de Geschenkkarten aus dem stationären Handel für deine Bestellungen einzulösen. Gruß ^DS","@116613 Du hast die Möglichkeit, Amazon.de Geschenkkarten aus dem stationären Handel für deine Bestellungen einzulösen. Gruß ^DS",Wed Nov 01 05:10:28 +0000 2017,
3740,3739,"@AmazonHelp na ultima atualização da entrega do meu pedido, consta que não foi possível localizar o meu endereço, poderia ajudar?","na ultima atualização da entrega do meu pedido, consta que não foi possível localizar o meu endereço, poderia ajudar?",@116614 Olá Georgiano. Sinto muito em saber disso. Por favor entre em contato com o nosso SAC no seguinte link: https://t.co/ouAOLcNWp4 ^JJ,@116614 Olá Georgiano. Sinto muito em saber disso. Por favor entre em contato com o nosso SAC no seguinte link: ^JJ,Tue Oct 31 23:04:57 +0000 2017,
3742,3741,Thanks @116090 for ruining #Halloween - still no sign of the costume I ordered in Sept. Guess Rosie will just have to sit this one out. https://t.co/1tVEv5DZuM,Thanks for ruining #Halloween - still no sign of the costume I ordered in Sept. Guess Rosie will just have to sit this one out.,"@116615 Not what we like to hear at all, Ramya! Was this shipped by us or a seller? You can check here: https://t.co/PyACxvY8Qo ^BL","@116615 Not what we like to hear at all, Ramya! Was this shipped by us or a seller? You can check here: ^BL",Tue Oct 31 23:01:36 +0000 2017,
3744,3743,@AmazonHelp infórmese... no voy a perder más mi tiempo...,infórmese... no voy a perder más mi tiempo...,@116616 ¿Puedes explicarnos bien el inconveniente  y mandarnos los detalles en este enlace por favor? https://t.co/kUkXHFkYWd  ^JJ,@116616 ¿Puedes explicarnos bien el inconveniente y mandarnos los detalles en este enlace por favor? ^JJ,Tue Oct 31 23:01:36 +0000 2017,
3749,3747,@116618 why your videos on Germany breaks too?,why your videos on Germany breaks too?,@116617 Have you already tried a restart? Kind regards ^NW,@116617 Have you already tried a restart? Kind regards ^NW,Tue Oct 31 23:00:27 +0000 2017,
3748,3750,"@AmazonHelp Many times, but still failing, and it happen with some show","Many times, but still failing, and it happen with some show",@116617 Is this still ongoing? What devices are you using? ^AN,@116617 Is this still ongoing? What devices are you using? ^AN,Wed Nov 01 05:04:00 +0000 2017,
3753,3754,"@AmazonHelp Mac book pro, with Chrome","Mac book pro, with Chrome",@116617 In this case please contact my colleagues via: https://t.co/LFLW8z8jr2 They will help you! Regards ^DW,@116617 In this case please contact my colleagues via: They will help you! Regards ^DW,Wed Nov 01 10:24:27 +0000 2017,
3756,3757,"@AmazonHelp I need to change the language of my account to be able to get support, which I don't have the time to do, there's any other way to contact?","I need to change the language of my account to be able to get support, which I don't have the time to do, there's any other way to contact?",@116617 Changing language is just a simple click: https://t.co/CXXk5VglR4 You can reach our support here: https://t.co/aAfOxTGpe1 ^UK,@116617 Changing language is just a simple click: You can reach our support here: ^UK,Thu Nov 02 10:47:31 +0000 2017,
3759,3758,@115830 you pay for prime expecting next day delivery. Then receive 2 emails half hr apart 'failed delivery' but your sitting at home 😡,you pay for prime expecting next day delivery. Then receive 2 emails half hr apart 'failed delivery' but your sitting at home 😡,"@116619  I'm sorry your parcel wasn't delivered. Please reach us here: https://t.co/XRh1cqD2lT, so we can look into this with you. ^MO",@116619 I'm sorry your parcel wasn't delivered. Please reach us here: so we can look into this with you. ^MO,Tue Oct 31 23:00:27 +0000 2017,delivery_status
